Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4410,No,No,Yes,Yes,CT,2018-12-05 11:03:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-09-25 11:36:53,2018-09-26 00:00:00,,99007.0,"Middlesex (County)(in (P)MSA 3280,5020,5480)",18131
4410,No,No,Yes,Yes,CT,2018-12-05 11:03:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-09-25 11:36:53,2018-09-26 00:00:00,,99011.0,"New London (County)(in (P)MSA 3280,5520)",18131
4409,No,No,Yes,Yes,AZ,2018-11-30 11:09:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-10-01 12:16:00,2018-10-03 00:00:00,,73950.0,Tohono O'odham Reservation and Trust Lands,18129
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99015.0,Bradford (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99037.0,Columbia (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99069.0,Lackawanna (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99081.0,Lycoming (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99093.0,Montour (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99095.0,Northampton (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99107.0,Schuylkill (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99113.0,Sullivan (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99115.0,Susquehanna (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99117.0,Tioga (County),18130
4408,No,No,Yes,Yes,PA,2018-11-27 13:15:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-08-10 00:00:00,2018-08-15 23:59:00,,99131.0,Wyoming (County),18130
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99007.0,Barber (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99027.0,Clay (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99095.0,Kingman (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99097.0,Kiowa (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99117.0,Marshall (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99151.0,Pratt (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99159.0,Rice (County),18110
4403,No,No,Yes,Yes,KS,2018-10-19 09:55:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING  ",2018-09-01 00:00:00,2018-09-08 23:59:00,,99161.0,Riley (County),18110
4392,No,No,Yes,Yes,IA,2018-09-12 12:55:00,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19 00:00:00,2018-07-19 23:59:00,,99111.0,Lee (County),18091
4392,No,No,Yes,Yes,IA,2018-09-12 12:55:00,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19 00:00:00,2018-07-19 23:59:00,,99125.0,Marion (County),18091
4392,No,No,Yes,Yes,IA,2018-09-12 12:55:00,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19 00:00:00,2018-07-19 23:59:00,,99127.0,Marshall (County),18091
4392,No,No,Yes,Yes,IA,2018-09-12 12:55:00,DR,Severe Storm(s),SEVERE STORM AND TORNADOES,2018-07-19 00:00:00,2018-07-19 23:59:00,,99177.0,Van Buren (County),18091
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99015.0,Boyd (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99027.0,Cedar (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99037.0,Colfax (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99039.0,Cuming (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99043.0,Dakota (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99051.0,Dixon (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99083.0,Harlan (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99113.0,Logan (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99171.0,Thomas (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99173.0,Thurston (County),18081
4387,No,No,Yes,Yes,NE,2018-08-27 11:18:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-17 00:00:00,2018-07-01 00:00:00,,99179.0,Wayne (County),18081
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99001.0,Adair (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99019.0,Buchanan (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99021.0,Buena Vista (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99033.0,Cerro Gordo (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99035.0,Cherokee (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99037.0,Chickasaw (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99041.0,Clay (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99049.0,Dallas (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99055.0,Delaware (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99059.0,Dickinson (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99063.0,Emmet (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99067.0,Floyd (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99079.0,Hamilton (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99081.0,Hancock (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99089.0,Howard (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99091.0,Humboldt (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99109.0,Kossuth (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99119.0,Lyon (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99141.0,O'Brien (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99143.0,Osceola (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99147.0,Palo Alto (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99151.0,Pocahontas (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99153.0,Polk (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99167.0,Sioux (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99169.0,Story (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99181.0,Warren (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99187.0,Webster (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99189.0,Winnebago (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99191.0,Winneshiek (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99193.0,Woodbury (County),18075
4386,No,No,Yes,Yes,IA,2018-08-20 12:50:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2018-06-06 00:01:00,2018-07-02 23:59:00,,99197.0,Wright (County),18075
4380,No,No,Yes,Yes,VT,2018-07-30 10:41:00,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018-05-04 00:00:00,2018-05-05 00:00:00,,99007.0,Chittenden (County),18061
4380,No,No,Yes,Yes,VT,2018-07-30 10:41:00,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018-05-04 00:00:00,2018-05-05 00:00:00,,99013.0,Grand Isle (County),18061
4380,No,No,Yes,Yes,VT,2018-07-30 10:41:00,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018-05-04 00:00:00,2018-05-05 00:00:00,,99015.0,Lamoille (County),18061
4380,No,No,Yes,Yes,VT,2018-07-30 10:41:00,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018-05-04 00:00:00,2018-05-05 00:00:00,,99017.0,Orange (County),18061
4380,No,No,Yes,Yes,VT,2018-07-30 10:41:00,DR,Severe Storm(s),SEVERE STORM AND FLOODING,2018-05-04 00:00:00,2018-05-05 00:00:00,,99019.0,Orleans (County),18061
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99023.0,Grant (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99027.0,Hampshire (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99031.0,Hardy (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99037.0,Jefferson (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99057.0,Mineral (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99065.0,Morgan (County),18048
4378,No,No,Yes,Yes,WV,2018-07-12 10:58:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-05-28 00:00:00,2018-06-03 10:29:00,,99071.0,Pendleton (County),18048
4374,No,No,Yes,Yes,MD,2018-06-25 09:22:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-05-15 00:00:00,2018-05-19 23:59:00,,99021.0,Frederick (County),18043
4374,No,No,Yes,Yes,MD,2018-06-25 09:22:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2018-05-15 00:00:00,2018-05-19 23:59:00,,99043.0,Washington (County),18043
4372,No,No,Yes,Yes,MA,2018-06-25 09:20:00,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018-03-02 09:35:22,2018-03-03 23:59:00,,99001.0,Barnstable (County),18032
4372,No,No,Yes,Yes,MA,2018-06-25 09:20:00,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING,2018-03-02 09:35:22,2018-03-03 23:59:00,,99005.0,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",18032
