Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4396,Yes,No,Yes,Yes,MP,2018-09-29 13:15:00,DR,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99120.0,Tinian (Municipality),18106
3402,No,No,Yes,No,MP,2018-09-10 21:00:00,EM,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99100.0,Rota (Municipality),18098
3402,No,No,Yes,No,MP,2018-09-10 21:00:00,EM,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99110.0,Saipan (Municipality),18098
3402,No,No,Yes,No,MP,2018-09-10 21:00:00,EM,Typhoon,TYPHOON MANGKHUT,2018-09-10 07:00:00,2018-09-11 23:59:00,,99120.0,Tinian (Municipality),18098
4235,Yes,No,Yes,Yes,MP,2015-08-05 19:54:00,DR,Typhoon,TYPHOON SOUDELOR,2015-08-01 00:00:00,2015-08-03 23:59:00,,99100.0,Rota (Municipality),15050
4235,Yes,No,Yes,Yes,MP,2015-08-05 19:54:00,DR,Typhoon,TYPHOON SOUDELOR,2015-08-01 00:00:00,2015-08-03 23:59:00,,99110.0,Saipan (Municipality),15050
4235,Yes,No,Yes,Yes,MP,2015-08-05 19:54:00,DR,Typhoon,TYPHOON SOUDELOR,2015-08-01 00:00:00,2015-08-03 23:59:00,,99120.0,Tinian (Municipality),15050
4224,No,No,Yes,Yes,GU,2015-06-05 18:10:00,DR,Typhoon,TYPHOON DOLPHIN,2015-05-13 00:00:00,2015-05-16 23:59:00,,99010.0,Guam (County-equivalent),15022
1611,No,No,Yes,Yes,MP,2005-11-08 20:53:00,DR,Typhoon,TYPHOON NABI,2005-08-30 00:01:00,2005-09-01 23:59:00,2015-01-15 23:59:00,99100.0,Rota (Municipality),5144
1611,No,No,Yes,Yes,MP,2005-11-08 20:53:00,DR,Typhoon,TYPHOON NABI,2005-08-30 00:01:00,2005-09-01 23:59:00,2015-01-15 23:59:00,99110.0,Saipan (Municipality),5144
1611,No,No,Yes,Yes,MP,2005-11-08 20:53:00,DR,Typhoon,TYPHOON NABI,2005-08-30 00:01:00,2005-09-01 23:59:00,2015-01-15 23:59:00,99120.0,Tinian (Municipality),5144
1582,Yes,Yes,Yes,Yes,AS,2005-02-18 13:19:00,DR,Typhoon,"TC OLAF, INCLUD. HIGH WINDS AND SURF AND HEAVY RAINFALL",2005-02-15 12:45:00,2005-02-21 12:10:00,2015-09-10 00:00:00,99010.0,Eastern (District),5021
1582,Yes,Yes,Yes,Yes,AS,2005-02-18 13:19:00,DR,Typhoon,"TC OLAF, INCLUD. HIGH WINDS AND SURF AND HEAVY RAINFALL",2005-02-15 12:45:00,2005-02-21 12:10:00,2015-09-10 00:00:00,99020.0,Manu'a (District),5021
1582,Yes,Yes,Yes,Yes,AS,2005-02-18 13:19:00,DR,Typhoon,"TC OLAF, INCLUD. HIGH WINDS AND SURF AND HEAVY RAINFALL",2005-02-15 12:45:00,2005-02-21 12:10:00,2015-09-10 00:00:00,99030.0,Rose Island (Island) (County-equivalent),5021
1582,Yes,Yes,Yes,Yes,AS,2005-02-18 13:19:00,DR,Typhoon,"TC OLAF, INCLUD. HIGH WINDS AND SURF AND HEAVY RAINFALL",2005-02-15 12:45:00,2005-02-21 12:10:00,2015-09-10 00:00:00,99040.0,Swains Island (Island) (County-equivalent),5021
1582,Yes,Yes,Yes,Yes,AS,2005-02-18 13:19:00,DR,Typhoon,"TC OLAF, INCLUD. HIGH WINDS AND SURF AND HEAVY RAINFALL",2005-02-15 12:45:00,2005-02-21 12:10:00,2015-09-10 00:00:00,99050.0,Western (District),5021
1541,Yes,Yes,Yes,Yes,MP,2004-08-26 23:15:00,DR,Typhoon,"FLOODING, HIGH SURF, STORM SURGE, AND HIGH WINDS AS A RESULT OF SUPER TYPHOON CH",2004-08-21 14:40:00,2004-08-26 00:00:00,2015-01-15 23:59:00,99100.0,Rota (Municipality),4092
1541,Yes,Yes,Yes,Yes,MP,2004-08-26 23:15:00,DR,Typhoon,"FLOODING, HIGH SURF, STORM SURGE, AND HIGH WINDS AS A RESULT OF SUPER TYPHOON CH",2004-08-21 14:40:00,2004-08-26 00:00:00,2015-01-15 23:59:00,99110.0,Saipan (Municipality),4092
1541,Yes,Yes,Yes,Yes,MP,2004-08-26 23:15:00,DR,Typhoon,"FLOODING, HIGH SURF, STORM SURGE, AND HIGH WINDS AS A RESULT OF SUPER TYPHOON CH",2004-08-21 14:40:00,2004-08-26 00:00:00,2015-01-15 23:59:00,99120.0,Tinian (Municipality),4092
1532,No,No,Yes,Yes,MP,2004-07-29 20:18:00,DR,Typhoon,"FLOODING, HIGH SURF, HIGH WINDS, AND WIND-DRIVEN RAIN ASSOCIATED W TYPH TINGTING",2004-06-27 07:00:00,2004-06-29 19:00:00,2015-01-15 23:59:00,99100.0,Rota (Municipality),4065
1532,No,No,Yes,Yes,MP,2004-07-29 20:18:00,DR,Typhoon,"FLOODING, HIGH SURF, HIGH WINDS, AND WIND-DRIVEN RAIN ASSOCIATED W TYPH TINGTING",2004-06-27 07:00:00,2004-06-29 19:00:00,2015-01-15 23:59:00,99110.0,Saipan (Municipality),4065
1532,No,No,Yes,Yes,MP,2004-07-29 20:18:00,DR,Typhoon,"FLOODING, HIGH SURF, HIGH WINDS, AND WIND-DRIVEN RAIN ASSOCIATED W TYPH TINGTING",2004-06-27 07:00:00,2004-06-29 19:00:00,2015-01-15 23:59:00,99120.0,Tinian (Municipality),4065
1511,Yes,Yes,Yes,Yes,FM,2004-04-10 00:00:00,DR,Typhoon,TYPHOON SUDAL,2004-04-08 23:50:59,2004-04-14 00:00:00,2015-08-20 00:00:00,99060.0,Yap (County-equivalent),4020
1506,Yes,Yes,Yes,Yes,AS,2004-01-13 14:15:00,DR,Typhoon,"HIGH WINDS, HIGH SURF, AND HEAVY RAINFALL ASSOCIATED WITH TROPCIAL CYCLONE HETA",2004-01-02 17:00:00,2004-01-06 00:00:00,2015-09-10 00:00:00,99010.0,Eastern (District),4002
1506,Yes,Yes,Yes,Yes,AS,2004-01-13 14:15:00,DR,Typhoon,"HIGH WINDS, HIGH SURF, AND HEAVY RAINFALL ASSOCIATED WITH TROPCIAL CYCLONE HETA",2004-01-02 17:00:00,2004-01-06 00:00:00,2015-09-10 00:00:00,99020.0,Manu'a (District),4002
1506,Yes,Yes,Yes,Yes,AS,2004-01-13 14:15:00,DR,Typhoon,"HIGH WINDS, HIGH SURF, AND HEAVY RAINFALL ASSOCIATED WITH TROPCIAL CYCLONE HETA",2004-01-02 17:00:00,2004-01-06 00:00:00,2015-09-10 00:00:00,99050.0,Western (District),4002
1504,No,No,Yes,Yes,FM,2003-12-19 18:39:00,DR,Typhoon,TYPHOON LUPIT,2003-11-22 16:50:00,2003-11-26 10:36:00,2014-04-29 00:00:00,99002.0,Chuuk (County-equivalent),3143
1504,No,No,Yes,Yes,FM,2003-12-19 18:39:00,DR,Typhoon,TYPHOON LUPIT,2003-11-22 16:50:00,2003-11-26 10:36:00,2014-04-29 00:00:00,99060.0,Yap (County-equivalent),3143
1449,No,No,Yes,Yes,FM,2003-01-06 15:00:00,DR,Typhoon,TYPHOON PONGSONA,2002-12-05 22:30:00,2002-12-07 00:00:00,2012-09-27 00:00:00,99002.0,Chuuk (County-equivalent),3001
1447,Yes,Yes,Yes,Yes,MP,2002-12-11 00:00:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002-12-08 22:30:00,2002-12-16 00:00:00,2016-02-10 23:59:00,99100.0,Rota (Municipality),2153
1447,Yes,Yes,Yes,Yes,MP,2002-12-11 00:00:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002-12-08 22:30:00,2002-12-16 00:00:00,2016-02-10 23:59:00,99110.0,Saipan (Municipality),2153
1447,Yes,Yes,Yes,Yes,MP,2002-12-11 00:00:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002-12-08 22:30:00,2002-12-16 00:00:00,2016-02-10 23:59:00,99120.0,Tinian (Municipality),2153
1446,Yes,Yes,Yes,Yes,GU,2002-12-08 00:00:00,DR,Typhoon,SUPER TYPHOON PONGSONA,2002-12-08 22:30:00,2002-12-16 00:00:00,2013-03-11 00:00:00,99010.0,Guam (County-equivalent),2151
1430,No,No,Yes,Yes,MP,2002-08-06 19:00:00,DR,Typhoon,TYPHOON CHATA'AN,2002-07-04 22:00:00,2002-07-05 10:00:00,2010-06-08 00:00:00,99100.0,Rota (Municipality),2105
1427,No,Yes,Yes,Yes,FM,2002-07-11 00:00:00,DR,Typhoon,"TS CHATA'AN, INC FLOODING, MUDSLIDES AND LANDSLIDES",2002-07-02 12:00:00,2002-07-04 00:00:00,2015-08-20 00:00:00,99002.0,Chuuk (County-equivalent),2093
1427,No,Yes,Yes,Yes,FM,2002-07-11 00:00:00,DR,Typhoon,"TS CHATA'AN, INC FLOODING, MUDSLIDES AND LANDSLIDES",2002-07-02 12:00:00,2002-07-04 00:00:00,2015-08-20 00:00:00,99040.0,Pohnpei (County-equivalent),2093
1426,No,Yes,Yes,Yes,GU,2002-07-06 12:30:00,DR,Typhoon,TYPHOON CHATA'AN,2002-07-05 14:04:00,2002-07-06 00:00:00,2012-03-14 00:00:00,99010.0,Guam (County-equivalent),2089
1417,No,No,Yes,Yes,FM,2002-05-29 14:30:00,DR,Typhoon,TYPHOON MITAG,2002-02-26 18:00:00,2002-03-03 00:00:00,2015-06-24 23:59:00,99060.0,Yap (County-equivalent),2044
1194,No,Yes,Yes,No,MP,1997-12-24 00:00:00,DR,Typhoon,SUPER TYPHOON PAKA,1997-12-16 00:00:00,1997-12-17 00:00:00,2012-03-19 00:00:00,99100.0,Rota (Municipality),98226
1193,No,Yes,Yes,No,GU,1997-12-17 00:00:00,DR,Typhoon,"TYPHOON PAKA, TORRENTIAL RAINS, HIGH WINDS, HIGH SURF",1997-12-16 00:00:00,1997-12-17 00:00:00,2012-08-23 00:00:00,99010.0,Guam (County-equivalent),98005
1192,No,Yes,Yes,No,MP,1997-12-08 00:00:00,DR,Typhoon,SUPER TYPHOON KEITH,1997-11-02 00:00:00,1997-11-03 00:00:00,2010-06-07 00:00:00,99100.0,Rota (Municipality),98003
1192,No,Yes,Yes,No,MP,1997-12-08 00:00:00,DR,Typhoon,SUPER TYPHOON KEITH,1997-11-02 00:00:00,1997-11-03 00:00:00,2010-06-07 00:00:00,99110.0,Saipan (Municipality),98003
1192,No,Yes,Yes,No,MP,1997-12-08 00:00:00,DR,Typhoon,SUPER TYPHOON KEITH,1997-11-02 00:00:00,1997-11-03 00:00:00,2010-06-07 00:00:00,99120.0,Tinian (Municipality),98003
1166,No,No,Yes,Yes,FM,1997-03-11 00:00:00,DR,Typhoon,TYPHOON FERN,1996-12-25 00:00:00,1996-12-26 00:00:00,2009-04-29 00:00:00,99060.0,Yap (County-equivalent),97033
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99030.0,Ailuk (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99050.0,Aur (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99070.0,Bikini (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99090.0,Enewetak (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99180.0,Likiep (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99300.0,Maloelap (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99310.0,Mejit (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99400.0,Ujelang (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99410.0,Utrik (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99420.0,Wotho (County-equivalent),92053
971,No,Yes,Yes,Yes,MH,1992-12-16 00:00:00,DR,Typhoon,TYPHOON GAY,1992-11-17 00:00:00,1992-11-18 00:00:00,1999-10-22 00:00:00,99430.0,Wotje (County-equivalent),92053
957,No,Yes,Yes,Yes,GU,1992-08-28 00:00:00,DR,Typhoon,TYPHOON OMAR,1992-08-28 00:00:00,1992-08-29 00:00:00,2006-05-18 00:00:00,99010.0,Guam (County-equivalent),92038
934,No,No,Yes,Yes,FM,1992-02-07 00:00:00,DR,Typhoon,TYPHOON AXEL,1992-01-08 00:00:00,1992-01-10 00:00:00,2000-03-16 00:00:00,61000.0,Pingelap (Municipality),92004
934,No,No,Yes,Yes,FM,1992-02-07 00:00:00,DR,Typhoon,TYPHOON AXEL,1992-01-08 00:00:00,1992-01-10 00:00:00,2000-03-16 00:00:00,99005.0,Kosrae (County-equivalent),92004
934,No,No,Yes,Yes,FM,1992-02-07 00:00:00,DR,Typhoon,TYPHOON AXEL,1992-01-08 00:00:00,1992-01-10 00:00:00,2000-03-16 00:00:00,99040.0,Pohnpei (County-equivalent),92004
926,No,Yes,Yes,Yes,FM,1991-12-10 00:00:00,DR,Typhoon,TYPHOON YURI,1991-11-25 00:00:00,1991-11-29 00:00:00,1999-06-29 00:00:00,61000.0,Pingelap (Municipality),91056
926,No,Yes,Yes,Yes,FM,1991-12-10 00:00:00,DR,Typhoon,TYPHOON YURI,1991-11-25 00:00:00,1991-11-29 00:00:00,1999-06-29 00:00:00,99040.0,Pohnpei (County-equivalent),91056
926,No,Yes,Yes,Yes,FM,1991-12-10 00:00:00,DR,Typhoon,TYPHOON YURI,1991-11-25 00:00:00,1991-11-29 00:00:00,1999-06-29 00:00:00,99050.0,Truk (County-equivalent),91056
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,10500.0,Ebeye,91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99040.0,Arno (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99050.0,Aur (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99150.0,Kwajalein (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99160.0,Lae (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99170.0,Lib (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99340.0,Namu (County-equivalent),91055
925,No,Yes,Yes,Yes,MH,1991-12-06 00:00:00,DR,Typhoon,TYPHOON ZELDA,1991-11-28 00:00:00,1991-11-29 00:00:00,2012-03-15 00:00:00,99390.0,Ujae (County-equivalent),91055
924,No,Yes,Yes,Yes,GU,1991-12-04 00:00:00,DR,Typhoon,TYPHOON YURI,1991-11-27 00:00:00,1991-11-28 00:00:00,2005-09-19 00:00:00,99010.0,Guam (County-equivalent),91054
892,No,Yes,Yes,Yes,FM,1991-01-17 00:00:00,DR,Typhoon,TYPHOON RUSS,1990-12-16 00:00:00,1990-12-17 00:00:00,1999-04-12 00:00:00,99040.0,Pohnpei (County-equivalent),91005
887,No,Yes,Yes,Yes,GU,1990-12-24 00:00:00,DR,Typhoon,TYPHOON RUSS,1990-12-21 00:00:00,1990-12-21 00:00:00,1999-04-12 00:00:00,99010.0,Guam (County-equivalent),90058
886,No,Yes,Yes,Yes,FM,1990-12-14 00:00:00,DR,Typhoon,TYPHOON OWEN,1990-11-26 00:00:00,1990-12-01 00:00:00,2000-02-22 00:00:00,99050.0,Truk (County-equivalent),90056
886,No,Yes,Yes,Yes,FM,1990-12-14 00:00:00,DR,Typhoon,TYPHOON OWEN,1990-11-26 00:00:00,1990-12-01 00:00:00,2000-02-22 00:00:00,99060.0,Yap (County-equivalent),90056
882,No,Yes,Yes,Yes,PW,1990-11-28 00:00:00,DR,Typhoon,TYPHOON MIKE,1990-11-10 00:00:00,1990-11-11 00:00:00,2001-08-15 00:00:00,99300.0,Palau Island (State),90051
854,No,No,Yes,Yes,MP,1990-02-05 00:00:00,DR,Typhoon,TYPHOON KORYN,1990-01-15 00:00:00,1990-01-16 00:00:00,1999-04-12 00:00:00,99085.0,Northern Islands (Municipality),90006
854,No,No,Yes,Yes,MP,1990-02-05 00:00:00,DR,Typhoon,TYPHOON KORYN,1990-01-15 00:00:00,1990-01-16 00:00:00,1999-04-12 00:00:00,99100.0,Rota (Municipality),90006
854,No,No,Yes,Yes,MP,1990-02-05 00:00:00,DR,Typhoon,TYPHOON KORYN,1990-01-15 00:00:00,1990-01-16 00:00:00,1999-04-12 00:00:00,99110.0,Saipan (Municipality),90006
854,No,No,Yes,Yes,MP,1990-02-05 00:00:00,DR,Typhoon,TYPHOON KORYN,1990-01-15 00:00:00,1990-01-16 00:00:00,1999-04-12 00:00:00,99120.0,Tinian (Municipality),90006
810,No,Yes,Yes,Yes,GU,1988-01-20 00:00:00,DR,Typhoon,TYPHOON ROY,1988-01-11 00:00:00,1988-01-12 00:00:00,1995-09-29 00:00:00,99010.0,Guam (County-equivalent),88003
811,No,Yes,Yes,Yes,MP,1988-01-20 00:00:00,DR,Typhoon,TYPHOON ROY,1988-01-11 00:00:00,1988-01-12 00:00:00,1995-09-29 00:00:00,99100.0,Rota (Municipality),88004
809,No,Yes,Yes,Yes,MH,1988-01-16 00:00:00,DR,Typhoon,TROPICAL STORM ROY,1988-01-09 00:00:00,1988-01-09 00:00:00,1995-11-22 00:00:00,99150.0,Kwajalein (County-equivalent),88002
803,No,Yes,Yes,Yes,FM,1987-11-25 00:00:00,DR,Typhoon,TYPHOON NINA,1987-11-21 00:00:00,1987-11-22 00:00:00,1995-11-22 00:00:00,99050.0,Truk (County-equivalent),87035
800,No,No,Yes,Yes,MP,1987-11-03 00:00:00,DR,Typhoon,TYPHOON LYNN,1987-10-18 00:00:00,1987-10-19 00:00:00,1993-11-30 00:00:00,99100.0,Rota (Municipality),87030
800,No,No,Yes,Yes,MP,1987-11-03 00:00:00,DR,Typhoon,TYPHOON LYNN,1987-10-18 00:00:00,1987-10-19 00:00:00,1993-11-30 00:00:00,99110.0,Saipan (Municipality),87030
800,No,No,Yes,Yes,MP,1987-11-03 00:00:00,DR,Typhoon,TYPHOON LYNN,1987-10-18 00:00:00,1987-10-19 00:00:00,1993-11-30 00:00:00,99120.0,Tinian (Municipality),87030
786,No,Yes,Yes,Yes,FM,1987-02-02 00:00:00,DR,Typhoon,TYPHOON ORCHID,1987-01-10 00:00:00,1987-01-11 00:00:00,1995-09-29 00:00:00,99060.0,Yap (County-equivalent),87002
783,No,Yes,Yes,No,MP,1986-12-10 00:00:00,DR,Typhoon,TYPHOON KIM,1986-12-03 00:00:00,1986-12-03 00:00:00,1994-10-24 00:00:00,99085.0,Northern Islands (Municipality),86037
765,No,Yes,Yes,No,FM,1986-06-03 00:00:00,DR,Typhoon,TYPHOON LOLA,1986-05-16 00:00:00,1986-05-16 00:00:00,1995-09-29 00:00:00,62250.0,Ponape,86015
671,No,Yes,Yes,Yes,HI,1982-11-27 00:00:00,DR,Typhoon,TYPHOON IWA,1982-11-27 00:00:00,1982-11-27 00:00:00,1991-06-03 00:00:00,99003.0,Honolulu (County),83006
671,No,Yes,Yes,Yes,HI,1982-11-27 00:00:00,DR,Typhoon,TYPHOON IWA,1982-11-27 00:00:00,1982-11-27 00:00:00,1991-06-03 00:00:00,99007.0,Kauai (County),83006
637,No,Yes,Yes,Yes,AS,1981-03-24 00:00:00,DR,Typhoon,TYPHOON ESAU,1981-03-24 00:00:00,1981-03-24 00:00:00,1987-04-23 00:00:00,99010.0,Eastern (District),81020
637,No,Yes,Yes,Yes,AS,1981-03-24 00:00:00,DR,Typhoon,TYPHOON ESAU,1981-03-24 00:00:00,1981-03-24 00:00:00,1987-04-23 00:00:00,99020.0,Manu'a (District),81020
637,No,Yes,Yes,Yes,AS,1981-03-24 00:00:00,DR,Typhoon,TYPHOON ESAU,1981-03-24 00:00:00,1981-03-24 00:00:00,1987-04-23 00:00:00,99030.0,Rose Island (Island) (County-equivalent),81020
637,No,Yes,Yes,Yes,AS,1981-03-24 00:00:00,DR,Typhoon,TYPHOON ESAU,1981-03-24 00:00:00,1981-03-24 00:00:00,1987-04-23 00:00:00,99040.0,Swains Island (Island) (County-equivalent),81020
637,No,Yes,Yes,Yes,AS,1981-03-24 00:00:00,DR,Typhoon,TYPHOON ESAU,1981-03-24 00:00:00,1981-03-24 00:00:00,1987-04-23 00:00:00,99050.0,Western (District),81020
634,No,Yes,Yes,No,MP,1980-11-27 00:00:00,DR,Typhoon,TYPHOON DINAH,1980-11-27 00:00:00,1980-11-27 00:00:00,1987-06-02 00:00:00,99085.0,Northern Islands (Municipality),81011
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,10500.0,Ebeye,79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99010.0,Ailinglaplap (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99080.0,Ebon (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99090.0,Enewetak (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99120.0,Jaluit (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99140.0,Kili (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99340.0,Namu (County-equivalent),79018
572,No,No,Yes,No,MH,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99390.0,Ujae (County-equivalent),79018
572,No,No,Yes,No,PW,1979-02-12 00:00:00,DR,Typhoon,TYPHOON ALICE,1979-02-12 00:00:00,1979-02-12 00:00:00,1987-01-16 00:00:00,99150.0,Koror (State),79018
508,No,Yes,Yes,No,MP,1976-06-17 00:00:00,DR,Typhoon,TYPHOONS PAMELA & THERESE,1976-06-17 00:00:00,1976-06-17 00:00:00,1987-06-02 00:00:00,99085.0,Northern Islands (Municipality),76053
506,No,Yes,Yes,No,PW,1976-06-08 00:00:00,DR,Typhoon,TYPHOON PAMELA,1976-06-08 00:00:00,1976-06-08 00:00:00,1984-10-24 00:00:00,99150.0,Koror (State),76048
503,No,Yes,Yes,Yes,GU,1976-05-22 00:00:00,DR,Typhoon,TYPHOON PAMELA,1976-05-22 00:00:00,1976-05-22 00:00:00,1994-06-30 00:00:00,99010.0,Guam (County-equivalent),76045
